global_time,trial,frameN,x_mm,y_mm,ball_x_pix,ball_color,move_direct,hit
66.12866700001177,9,-152.49786376953125,-152.49786376953125,158.7862091064453,-731.98974609375,"""red""","""left""",False
66.145070700004,9,-154.16311645507812,-154.16311645507812,159.01092529296875,-739.9829589843749,"""red""","""left""",False
66.16198590002023,9,-154.98062133789062,-154.98062133789062,158.9981689453125,-743.906982421875,"""red""","""left""",False
66.17831520002801,9,-156.5614013671875,-156.5614013671875,158.86520385742188,-751.4947265625,"""red""","""left""",False
66.19510710000759,9,-157.31405639648438,-157.31405639648438,158.89004516601562,-755.1074707031249,"""red""","""left""",False
66.21180030002142,9,-158.990234375,-158.990234375,158.92787170410156,-763.1531249999999,"""red""","""left""",False
66.22824250001577,9,-159.74917602539062,-159.74917602539062,158.8681182861328,-766.796044921875,"""red""","""left""",False
66.24513850000221,9,-161.48526000976562,-161.48526000976562,158.8652801513672,-775.129248046875,"""red""","""left""",False
66.26186150001013,9,-162.38375854492188,-162.38375854492188,158.77418518066406,-779.442041015625,"""red""","""left""",False
66.27824700000929,9,-163.969482421875,-163.969482421875,158.59413146972656,-787.0535156249999,"""red""","""left""",False
66.29527510001208,9,-164.82852172851562,-164.82852172851562,158.58050537109375,-791.176904296875,"""red""","""left""",False
66.31173810001928,9,-166.69345092773438,-166.69345092773438,158.7694854736328,-800.128564453125,"""red""","""left""",False
66.32833860002575,9,-167.64898681640625,-167.64898681640625,158.8471221923828,-804.7151367187499,"""red""","""left""",False
66.34508000002825,9,-169.40823364257812,-169.40823364257812,158.77032470703125,-813.159521484375,"""red""","""left""",False
66.36186820000876,9,-170.38534545898438,-170.38534545898438,158.74652099609375,-817.8496582031249,"""red""","""left""",False
66.3780359000084,9,-172.3936767578125,-172.3936767578125,158.78482055664062,-827.4896484375,"""red""","""left""",False
66.39522960002068,9,-173.2781982421875,-173.2781982421875,158.80691528320312,-831.7353515625,"""red""","""left""",False
66.41178580000997,9,-175.24166870117188,-175.24166870117188,158.79441833496094,-841.160009765625,"""red""","""left""",False
66.42857970000478,9,-176.14437866210938,-176.14437866210938,158.77484130859375,-845.493017578125,"""red""","""left""",False
66.44512460002443,9,-178.10519409179688,-178.10519409179688,158.89012145996094,-854.904931640625,"""red""","""left""",False
66.46175800001947,9,-179.100341796875,-179.100341796875,158.92739868164062,-859.681640625,"""red""","""left""",False
66.47845900000539,9,-180.84954833984375,-180.84954833984375,158.9098663330078,-868.07783203125,"""red""","""left""",False
66.49510940001346,9,-181.7197265625,-181.7197265625,158.85755920410156,-872.2546874999999,"""red""","""left""",False
66.5116212000139,9,-183.32119750976562,-183.32119750976562,158.70703125,-879.941748046875,"""red""","""left""",False
66.52833350002766,9,-184.14083862304688,-184.14083862304688,158.65292358398438,-883.8760253906249,"""red""","""left""",False
66.5449987000029,9,-185.7867431640625,-185.7867431640625,158.4951171875,-891.7763671875,"""red""","""left""",False
66.56189110002015,9,-186.54605102539062,-186.54605102539062,158.45468139648438,-895.421044921875,"""red""","""left""",False
66.57836880002287,9,-188.00051879882812,-188.00051879882812,158.5124053955078,-902.402490234375,"""red""","""left""",False
66.59525080001913,9,-188.82293701171875,-188.82293701171875,158.62811279296875,-906.35009765625,"""red""","""left""",True
66.6118065000046,9,-190.12850952148438,-190.12850952148438,158.56251525878906,-912.616845703125,"""red""","""left""",True
66.6284928000241,9,-190.74124145507812,-190.74124145507812,158.5930633544922,-915.557958984375,"""red""","""left""",True
66.64498490002006,9,-192.13131713867188,-192.13131713867188,158.80531311035156,-922.230322265625,"""red""","""left""",True
66.66184490002342,9,-192.76666259765625,-192.76666259765625,158.91525268554688,-925.27998046875,"""red""","""left""",True
66.67831390001811,9,-193.46621704101562,-193.46621704101562,158.86474609375,-928.6378417968749,"""red""","""left""",True
66.69490550001501,9,-193.73831176757812,-193.73831176757812,158.8142852783203,-929.9438964843749,"""red""","""left""",True
66.71159280001302,9,-194.24209594726562,-194.24209594726562,158.81105041503906,-932.362060546875,"""red""","""left""",True
66.72840770002222,9,-194.42922973632812,-194.42922973632812,158.8035125732422,-933.2603027343749,"""red""","""left""",True
66.74486310000066,9,-194.72427368164062,-194.72427368164062,158.87550354003906,-934.676513671875,"""red""","""left""",True
66.76175640002475,9,-194.77471923828125,-194.77471923828125,158.9389190673828,-934.91865234375,"""red""","""left""",True
66.77827900002012,9,-194.8531494140625,-194.8531494140625,159.07151794433594,-935.2951171875,"""red""","""left""",True
66.79524740000488,9,-194.84457397460938,-194.84457397460938,159.13531494140625,-935.2539550781249,"""red""","""left""",True
66.81175860000076,9,-194.58184814453125,-194.58184814453125,159.12025451660156,-933.99287109375,"""red""","""left""",True
66.82830520000425,9,-194.41522216796875,-194.41522216796875,159.02975463867188,-933.19306640625,"""red""","""left""",True
66.84506080002757,9,-194.16741943359375,-194.16741943359375,158.93284606933594,-932.00361328125,"""red""","""left""",True
66.8616329000215,9,-194.1246337890625,-194.1246337890625,158.9053497314453,-931.7982421874999,"""red""","""left""",True
66.87785570000415,9,-194.0950927734375,-194.0950927734375,158.93045043945312,-931.6564453125,"""red""","""left""",True
66.8951918000239,9,-194.10089111328125,-194.10089111328125,158.97593688964844,-931.68427734375,"""red""","""left""",True
66.91176100002485,9,-194.06411743164062,-194.06411743164062,159.0190887451172,-931.507763671875,"""red""","""left""",True
66.92849010002101,9,-193.96701049804688,-193.96701049804688,159.02113342285156,-931.0416503906249,"""red""","""left""",True
66.94500330000301,9,-193.86566162109375,-193.86566162109375,158.96490478515625,-930.55517578125,"""red""","""left""",True
66.96179880001,9,-193.89556884765625,-193.89556884765625,158.93710327148438,-930.69873046875,"""red""","""left""",True
66.97823890001746,9,-193.9451904296875,-193.9451904296875,158.9221954345703,-930.9369140624999,"""red""","""left""",True
66.99501870002132,9,-194.00088500976562,-194.00088500976562,158.92054748535156,-931.2042480468749,"""red""","""left""",True
67.01163760002237,9,-194.10049438476562,-194.10049438476562,158.91810607910156,-931.682373046875,"""red""","""left""",True
67.02837750001345,9,-194.10122680664062,-194.10122680664062,158.89561462402344,-931.685888671875,"""red""","""left""",True
67.04508600002737,9,-194.11019897460938,-194.11019897460938,158.8953094482422,-931.728955078125,"""red""","""left""",True
67.0618687000242,9,-194.20083618164062,-194.20083618164062,158.93959045410156,-932.164013671875,"""red""","""left""",True
67.07838360001915,9,-194.34719848632812,-194.34719848632812,158.99632263183594,-932.866552734375,"""red""","""left""",True
67.09517930002767,9,-194.39263916015625,-194.39263916015625,159.02420043945312,-933.08466796875,"""red""","""left""",True
67.11171690002084,9,-194.369873046875,-194.369873046875,158.96456909179688,-932.9753906249999,"""red""","""left""",True
67.12851910002064,9,-194.35101318359375,-194.35101318359375,158.94493103027344,-932.88486328125,"""red""","""left""",True
67.14506480001728,9,-194.30023193359375,-194.30023193359375,159.0069122314453,-932.64111328125,"""red""","""left""",True
67.16135410001152,9,-194.25747680664062,-194.25747680664062,159.0448760986328,-932.435888671875,"""red""","""left""",True
67.17845580002177,9,-194.19070434570312,-194.19070434570312,159.2249755859375,-932.1153808593749,"""red""","""left""",True
67.19497290000436,9,-194.1904296875,-194.1904296875,159.28561401367188,-932.1140624999999,"""red""","""left""",True
67.2117279000231,9,-194.22210693359375,-194.22210693359375,159.33724975585938,-932.26611328125,"""red""","""left""",True
67.22821400000248,9,-194.19277954101562,-194.19277954101562,159.32000732421875,-932.125341796875,"""red""","""left""",True
67.24502570001641,9,-194.06756591796875,-194.06756591796875,159.2347869873047,-931.5243164062499,"""red""","""left""",True
67.26168980001239,9,-194.093017578125,-194.093017578125,159.2525177001953,-931.646484375,"""red""","""left""",True
67.27847470002598,9,-194.07110595703125,-194.07110595703125,159.27041625976562,-931.5413085937499,"""red""","""left""",True
67.2949752000277,9,-194.10089111328125,-194.10089111328125,159.26548767089844,-931.68427734375,"""red""","""left""",True
67.31183220000821,9,-194.31277465820312,-194.31277465820312,159.2978973388672,-932.7013183593749,"""red""","""left""",True
67.32832870000857,9,-194.38885498046875,-194.38885498046875,159.2821502685547,-933.06650390625,"""red""","""left""",True
67.34518810000736,9,-194.499267578125,-194.499267578125,159.29574584960938,-933.5964843749999,"""red""","""left""",True
67.36162310000509,9,-194.61529541015625,-194.61529541015625,159.2676544189453,-934.15341796875,"""red""","""left""",True
67.37842210000963,9,-194.67401123046875,-194.67401123046875,159.2495880126953,-934.43525390625,"""red""","""left""",True
67.39490030001616,9,-194.631591796875,-194.631591796875,159.1177520751953,-934.231640625,"""red""","""left""",True
67.41173900000285,9,-194.65859985351562,-194.65859985351562,159.12367248535156,-934.361279296875,"""red""","""left""",True
67.42826990000322,9,-194.57550048828125,-194.57550048828125,159.0739288330078,-933.96240234375,"""red""","""left""",True
